	LSSP-08	GRP-17	WBC-23	GRP-25	WBC-20	GRP-05	GRP-01	WBC-03	GRP-22	WBC-07	GRP-04	SLNF-09	GRP-13	LSSP-01	WBC-17	LSSP-03	SLNF-06	GRP-09	GRP-10	WBC-09	FCSP-04	WBC-14	TMC-05	LSSP-10	SLNF-03	WBC-13	LSSP-05	WBC-25	SLNF-05	GRP-02	LSSP-06	LSSP-07	GRP-19	TMC-07	GRP-12	WBC-21	WBC-12	GRP-06	WBC-16	TMC-04	WBC-11	GRP-24	FCSP-06	GRP-15	GRP-16	GRP-14	SLNF-02	WBC-18	WBC-22	FCSP-07	WBC-01	GRP-11	TMC-10	LSSP-04	GRP-20	SLNF-08	WBC-15	GRP-18	WBC-24	FCSP-01	FCSP-03	TMC-09	LSSP-02	WBC-10	TMC-02	WBC-05	GRP-03	TMC-11	WBC-02	SLNF-07	WBC-04	WBC-08	TMC-08	LSSP-09	GRP-21	TMC-06	FCSP-02	TMC-01	GRP-07	GRP-08	WBC-19	GRP-23
WBC-22	0.9903846153846154	0.9975	0.48538461538461536	0.9965384615384615	0.6169230769230769	0.9975	0.9946153846153846	0.7232692307692308	0.9963461538461539	0.6782692307692307	0.9871153846153846	0.9982692307692308	0.9961538461538462	0.9898076923076923	0.9848076923076923	0.9973076923076923	0.9984615384615385	0.9946153846153846	0.9973076923076923	0.985	0.9913461538461539	0.9488461538461539	0.9988461538461538	0.9876923076923076	0.9986538461538461	0.8334615384615385	0.9901923076923077	0.9926923076923077	0.9971153846153846	0.9951923076923077	0.9892307692307692	0.9803846153846154	0.9973076923076923	0.9980769230769231	0.9975	0.9113461538461538	0.9721153846153846	0.9969230769230769	0.7684615384615384	0.9911538461538462	0.9738461538461538	0.9969230769230769	0.9961538461538462	0.9971153846153846	0.9969230769230769	0.9965384615384615	0.9982692307692308	0.9719230769230769	0.0	0.9636538461538462	0.9851923076923077	0.9969230769230769	0.9463461538461538	0.9971153846153846	0.9971153846153846	0.9984615384615385	0.7153846153846154	0.9971153846153846	0.9865384615384616	0.9978846153846154	0.9976923076923077	0.9973076923076923	0.9923076923076923	0.9476923076923077	0.9730769230769231	0.8178846153846154	0.9869230769230769	0.9986538461538461	0.9611538461538461	0.9988461538461538	0.8884615384615384	0.9436538461538462	0.9984615384615385	0.9607692307692308	0.9967307692307692	0.9971153846153846	0.9942307692307693	0.9740384615384615	0.9936538461538461	0.994423076923077	0.8532692307692308	0.9963461538461539
FCSP-07	0.7673076923076924	0.7980769230769231	0.9786538461538462	0.7819230769230769	0.9792307692307692	0.7932692307692307	0.7698076923076923	0.9719230769230769	0.7669230769230769	0.965	0.8663461538461539	0.9007692307692308	0.8838461538461538	0.7934615384615384	0.9946153846153846	0.7953846153846154	0.7751923076923077	0.875	0.7932692307692307	0.5665384615384615	0.7375	0.9732692307692308	0.8136538461538462	0.8555769230769231	0.7846153846153846	0.963076923076923	0.8567307692307692	0.9815384615384616	0.8259615384615384	0.8319230769230769	0.7665384615384615	0.8490384615384615	0.8055769230769231	0.8859615384615385	0.936923076923077	0.9684615384615385	0.9761538461538461	0.9032692307692308	0.9715384615384616	0.8967307692307692	0.9919230769230769	0.8105769230769231	0.7663461538461539	0.7940384615384616	0.8338461538461538	0.8736538461538461	0.818076923076923	0.9757692307692307	0.9636538461538462	0.0	0.9861538461538462	0.8134615384615385	0.8282692307692308	0.8036538461538462	0.8892307692307693	0.8492307692307692	0.9723076923076923	0.7740384615384616	0.9659615384615384	0.879423076923077	0.7525	0.9278846153846154	0.8017307692307692	0.9634615384615385	0.8190384615384615	0.9880769230769231	0.9234615384615384	0.9078846153846154	0.9771153846153846	0.9138461538461539	0.9709615384615384	0.9723076923076923	0.8478846153846153	0.8665384615384616	0.8042307692307692	0.9411538461538461	0.7278846153846154	0.8184615384615385	0.7261538461538461	0.7111538461538461	0.9559615384615384	0.8626923076923076
WBC-01	0.9840384615384615	0.9886538461538461	0.9969230769230769	0.9867307692307692	0.9963461538461539	0.9886538461538461	0.9957692307692307	0.9957692307692307	0.9869230769230769	0.9763461538461539	0.9975	0.9982692307692308	0.9788461538461538	0.9973076923076923	0.9953846153846154	0.9786538461538462	0.9978846153846154	0.9911538461538462	0.990576923076923	0.9882692307692308	0.9938461538461538	0.8730769230769231	0.9986538461538461	0.9963461538461539	0.9975	0.9915384615384616	0.995	0.9976923076923077	0.995576923076923	0.9973076923076923	0.9834615384615385	0.974423076923077	0.9963461538461539	0.9969230769230769	0.9971153846153846	0.9857692307692307	0.9982692307692308	0.9936538461538461	0.9969230769230769	0.9940384615384615	0.9846153846153847	0.9969230769230769	0.9946153846153846	0.9882692307692308	0.9911538461538462	0.9798076923076923	0.9976923076923077	0.9946153846153846	0.9851923076923077	0.9861538461538462	0.0	0.9957692307692307	0.9836538461538461	0.9896153846153846	0.9963461538461539	0.9978846153846154	0.9926923076923077	0.979423076923077	0.6761538461538461	0.9971153846153846	0.9965384615384615	0.9980769230769231	0.9948076923076923	0.9973076923076923	0.9980769230769231	0.9942307692307693	0.9978846153846154	0.9975	0.8901923076923077	0.9975	0.9873076923076923	0.9996153846153846	0.9973076923076923	0.9871153846153846	0.9919230769230769	0.9963461538461539	0.9951923076923077	0.9936538461538461	0.9971153846153846	0.9911538461538462	0.9817307692307692	0.9913461538461539
GRP-11	0.7684615384615384	0.6611538461538462	0.9940384615384615	0.41634615384615387	0.9936538461538461	0.46634615384615385	0.49884615384615383	0.9792307692307692	0.7409615384615384	0.9886538461538461	0.7976923076923077	0.7028846153846153	0.6188461538461538	0.7992307692307692	0.9984615384615385	0.7890384615384616	0.595	0.5505769230769231	0.6928846153846154	0.7225	0.6367307692307692	0.994423076923077	0.7821153846153847	0.6551923076923077	0.645	0.9748076923076923	0.8561538461538462	0.9880769230769231	0.6640384615384616	0.4171153846153846	0.57	0.8959615384615385	0.6309615384615385	0.7834615384615384	0.7065384615384616	0.9980769230769231	0.9875	0.6321153846153846	0.9928846153846154	0.9553846153846154	0.9919230769230769	0.4271153846153846	0.6776923076923077	0.5034615384615385	0.5590384615384615	0.7388461538461538	0.6246153846153846	0.9913461538461539	0.9969230769230769	0.8134615384615385	0.9957692307692307	0.0	0.9676923076923077	0.5907692307692308	0.6025	0.7267307692307692	0.9990384615384615	0.6753846153846154	0.9907692307692307	0.7078846153846153	0.5955769230769231	0.9690384615384615	0.7925	0.9884615384615385	0.8648076923076923	0.9976923076923077	0.8736538461538461	0.8305769230769231	0.9934615384615385	0.7001923076923077	0.9865384615384616	0.9992307692307693	0.7332692307692308	0.9353846153846154	0.7678846153846154	0.9473076923076923	0.6432692307692308	0.8711538461538462	0.6221153846153846	0.6073076923076923	0.9846153846153847	0.4346153846153846
TMC-10	0.9228846153846154	0.9746153846153847	0.9775	0.9632692307692308	0.9748076923076923	0.9713461538461539	0.97	0.93	0.9709615384615384	0.9478846153846154	0.9646153846153847	0.9821153846153846	0.9528846153846153	0.9696153846153847	0.99	0.9640384615384615	0.9832692307692308	0.9567307692307693	0.9761538461538461	0.8651923076923077	0.8913461538461539	0.9523076923076923	0.8255769230769231	0.9475	0.9811538461538462	0.9680769230769231	0.9411538461538461	0.9869230769230769	0.9680769230769231	0.9457692307692308	0.931923076923077	0.8623076923076923	0.9803846153846154	0.8994230769230769	0.9815384615384616	0.9648076923076923	0.9734615384615385	0.9765384615384616	0.9746153846153847	0.69	0.9882692307692308	0.9815384615384616	0.9305769230769231	0.9757692307692307	0.9736538461538462	0.9692307692307692	0.9809615384615384	0.9751923076923077	0.9463461538461538	0.8282692307692308	0.9836538461538461	0.9676923076923077	0.0	0.9709615384615384	0.9826923076923076	0.9757692307692307	0.9732692307692308	0.9732692307692308	0.9784615384615385	0.979423076923077	0.9723076923076923	0.7667307692307692	0.9388461538461539	0.9786538461538462	0.9609615384615384	0.9736538461538462	0.9740384615384615	0.8732692307692308	0.9598076923076924	0.9717307692307692	0.958076923076923	0.9659615384615384	0.895	0.7996153846153846	0.9755769230769231	0.765576923076923	0.9486538461538462	0.9236538461538462	0.9671153846153846	0.9526923076923077	0.9453846153846154	0.9348076923076923
LSSP-04	0.5344230769230769	0.5553846153846154	0.9901923076923077	0.5269230769230769	0.9892307692307692	0.43596153846153846	0.46807692307692306	0.9148076923076923	0.5503846153846154	0.9884615384615385	0.7769230769230769	0.6363461538461539	0.5948076923076923	0.5184615384615384	0.9982692307692308	0.5153846153846153	0.4423076923076923	0.5782692307692308	0.5067307692307692	0.7061538461538461	0.5213461538461538	0.9942307692307693	0.8013461538461538	0.4723076923076923	0.6688461538461539	0.8761538461538462	0.6948076923076923	0.9425	0.5865384615384616	0.6632692307692307	0.32596153846153847	0.6965384615384616	0.5036538461538461	0.8076923076923077	0.6107692307692307	0.9971153846153846	0.9857692307692307	0.5494230769230769	0.9892307692307692	0.9742307692307692	0.9898076923076923	0.4653846153846154	0.5767307692307693	0.2790384615384615	0.4326923076923077	0.6676923076923077	0.5444230769230769	0.9488461538461539	0.9971153846153846	0.8036538461538462	0.9896153846153846	0.5907692307692308	0.9709615384615384	0.0	0.5765384615384616	0.7334615384615385	0.9980769230769231	0.6017307692307692	0.9846153846153847	0.9075	0.4394230769230769	0.9725	0.5361538461538462	0.9884615384615385	0.795	0.9911538461538462	0.8351923076923077	0.8725	0.9942307692307693	0.6378846153846154	0.9742307692307692	0.9965384615384615	0.7467307692307692	0.8486538461538462	0.5115384615384615	0.941923076923077	0.6465384615384615	0.9051923076923077	0.6430769230769231	0.55	0.9786538461538462	0.6630769230769231
GRP-20	0.8436538461538462	0.8134615384615385	0.9973076923076923	0.6401923076923077	0.9967307692307692	0.6740384615384616	0.7217307692307692	0.9767307692307692	0.8125	0.9888461538461538	0.8001923076923076	0.28673076923076923	0.6609615384615385	0.8796153846153846	0.9988461538461538	0.8328846153846153	0.4021153846153846	0.6203846153846154	0.821923076923077	0.8023076923076923	0.5717307692307693	0.994423076923077	0.884423076923077	0.5138461538461538	0.7369230769230769	0.9734615384615385	0.8584615384615385	0.9861538461538462	0.5857692307692308	0.681923076923077	0.6136538461538461	0.8717307692307692	0.7761538461538462	0.8009615384615385	0.21057692307692308	0.9986538461538461	0.9867307692307692	0.14807692307692308	0.9884615384615385	0.9811538461538462	0.9925	0.5409615384615385	0.6082692307692308	0.4221153846153846	0.2675	0.759423076923077	0.5230769230769231	0.9890384615384615	0.9971153846153846	0.8892307692307693	0.9963461538461539	0.6025	0.9826923076923076	0.5765384615384616	0.0	0.7315384615384616	0.9963461538461539	0.7742307692307693	0.9875	0.8298076923076924	0.4398076923076923	0.974423076923077	0.8842307692307693	0.9876923076923076	0.833076923076923	0.9986538461538461	0.8438461538461538	0.8759615384615385	0.9938461538461538	0.5476923076923077	0.9855769230769231	0.9996153846153846	0.7613461538461539	0.935	0.8584615384615385	0.9542307692307692	0.7534615384615385	0.8592307692307692	0.7761538461538462	0.7417307692307692	0.9859615384615384	0.6415384615384615
SLNF-08	0.8175	0.6107692307692307	0.9982692307692308	0.6626923076923077	0.9948076923076923	0.5805769230769231	0.7842307692307692	0.9673076923076923	0.81	0.9921153846153846	0.7673076923076924	0.6226923076923077	0.6667307692307692	0.8386538461538462	0.9998076923076923	0.8046153846153846	0.5917307692307693	0.5817307692307693	0.7342307692307692	0.7355769230769231	0.7021153846153846	0.9965384615384615	0.8757692307692307	0.7332692307692308	0.515	0.9719230769230769	0.845	0.9798076923076923	0.5217307692307692	0.7517307692307692	0.7059615384615384	0.8651923076923077	0.7251923076923077	0.6223076923076923	0.7934615384615384	0.9948076923076923	0.9915384615384616	0.7528846153846154	0.9823076923076923	0.958076923076923	0.9951923076923077	0.6313461538461539	0.6169230769230769	0.6865384615384615	0.6594230769230769	0.5957692307692307	0.4417307692307692	0.9842307692307692	0.9984615384615385	0.8492307692307692	0.9978846153846154	0.7267307692307692	0.9757692307692307	0.7334615384615385	0.7315384615384616	0.0	0.9959615384615385	0.8042307692307692	0.9848076923076923	0.8484615384615385	0.7153846153846154	0.9325	0.8555769230769231	0.9609615384615384	0.6351923076923077	0.999423076923077	0.870576923076923	0.81	0.995	0.5751923076923077	0.9838461538461538	0.9963461538461539	0.5261538461538462	0.9405769230769231	0.8171153846153846	0.936923076923077	0.745	0.8005769230769231	0.73	0.7732692307692308	0.9913461538461539	0.703076923076923
WBC-15	0.9871153846153846	0.9986538461538461	0.7396153846153846	0.9942307692307693	0.8603846153846154	0.9976923076923077	0.9934615384615385	0.9671153846153846	0.9957692307692307	0.6978846153846154	0.9811538461538462	0.995576923076923	0.9934615384615385	0.9861538461538462	0.9969230769230769	0.9928846153846154	0.9973076923076923	0.9942307692307693	0.9982692307692308	0.9875	0.9890384615384615	0.9809615384615384	0.9990384615384615	0.9832692307692308	0.9967307692307692	0.5996153846153847	0.9861538461538462	0.9725	0.9909615384615384	0.994423076923077	0.9876923076923076	0.9776923076923076	0.9990384615384615	0.9957692307692307	0.9984615384615385	0.40807692307692306	0.9634615384615385	0.9978846153846154	0.3721153846153846	0.9925	0.9921153846153846	0.9984615384615385	0.9963461538461539	0.9969230769230769	0.9971153846153846	0.9967307692307692	0.9963461538461539	0.9459615384615384	0.7153846153846154	0.9723076923076923	0.9926923076923077	0.9990384615384615	0.9732692307692308	0.9980769230769231	0.9963461538461539	0.9959615384615385	0.0	0.9930769230769231	0.9942307692307693	0.9963461538461539	0.9975	0.9971153846153846	0.989423076923077	0.9346153846153846	0.9626923076923077	0.8228846153846154	0.9676923076923077	0.9992307692307693	0.9817307692307692	0.9978846153846154	0.8998076923076923	0.9423076923076923	0.9976923076923077	0.9776923076923076	0.9984615384615385	0.9986538461538461	0.9940384615384615	0.9734615384615385	0.9903846153846154	0.9948076923076923	0.8588461538461538	0.9975
GRP-18	0.49346153846153845	0.6146153846153846	0.9838461538461538	0.4021153846153846	0.9855769230769231	0.4944230769230769	0.6055769230769231	0.8873076923076924	0.3044230769230769	0.9884615384615385	0.5561538461538461	0.8546153846153847	0.4553846153846154	0.6125	0.9982692307692308	0.43903846153846154	0.7355769230769231	0.6984615384615385	0.6448076923076923	0.7453846153846154	0.7332692307692308	0.9930769230769231	0.8076923076923077	0.6009615384615384	0.7415384615384616	0.7936538461538462	0.6146153846153846	0.9246153846153846	0.6765384615384615	0.7288461538461538	0.49423076923076925	0.4880769230769231	0.6898076923076923	0.8626923076923076	0.8715384615384615	0.9965384615384615	0.9853846153846154	0.7961538461538461	0.9842307692307692	0.9711538461538461	0.9882692307692308	0.6778846153846154	0.7857692307692308	0.5565384615384615	0.6236538461538461	0.4519230769230769	0.7419230769230769	0.9328846153846154	0.9971153846153846	0.7740384615384616	0.979423076923077	0.6753846153846154	0.9732692307692308	0.6017307692307692	0.7742307692307693	0.8042307692307692	0.9930769230769231	0.0	0.9753846153846154	0.8523076923076923	0.7375	0.9555769230769231	0.585	0.98	0.6430769230769231	0.9911538461538462	0.5259615384615385	0.8811538461538462	0.9919230769230769	0.8817307692307692	0.974423076923077	0.9930769230769231	0.8203846153846154	0.8638461538461538	0.6525	0.9538461538461539	0.6961538461538461	0.8017307692307692	0.6096153846153847	0.6032692307692308	0.975	0.6836538461538462
WBC-24	0.9707692307692307	0.9911538461538462	0.9951923076923077	0.9748076923076923	0.9946153846153846	0.98	0.9963461538461539	0.9688461538461538	0.9740384615384615	0.7801923076923077	0.995576923076923	0.9873076923076923	0.9730769230769231	0.9965384615384615	0.9953846153846154	0.9711538461538461	0.9859615384615384	0.9817307692307692	0.9882692307692308	0.9736538461538462	0.9784615384615385	0.8730769230769231	0.9946153846153846	0.9930769230769231	0.9873076923076923	0.965	0.9930769230769231	0.9990384615384615	0.9726923076923077	0.9965384615384615	0.9765384615384616	0.9588461538461538	0.9940384615384615	0.9865384615384616	0.9925	0.9846153846153847	0.9978846153846154	0.9925	0.9875	0.9888461538461538	0.9919230769230769	0.995	0.9751923076923077	0.9873076923076923	0.9790384615384615	0.9753846153846154	0.9771153846153846	0.9936538461538461	0.9865384615384616	0.9659615384615384	0.6761538461538461	0.9907692307692307	0.9784615384615385	0.9846153846153847	0.9875	0.9848076923076923	0.9942307692307693	0.9753846153846154	0.0	0.9913461538461539	0.9898076923076923	0.9532692307692308	0.9919230769230769	0.9976923076923077	0.9532692307692308	0.9942307692307693	0.9969230769230769	0.9942307692307693	0.6601923076923077	0.9921153846153846	0.9673076923076923	0.9230769230769231	0.9848076923076923	0.9765384615384616	0.9857692307692307	0.9932692307692308	0.9851923076923077	0.965	0.9963461538461539	0.9834615384615385	0.9782692307692308	0.9884615384615385
FCSP-01	0.9109615384615385	0.8711538461538462	0.9976923076923077	0.7559615384615385	0.9951923076923077	0.8234615384615385	0.7486538461538461	0.9938461538461538	0.8567307692307692	0.9948076923076923	0.818076923076923	0.9067307692307692	0.8005769230769231	0.9059615384615385	0.9990384615384615	0.9138461538461539	0.8788461538461538	0.8467307692307692	0.8688461538461538	0.8557692307692307	0.8482692307692308	0.9946153846153846	0.8988461538461539	0.8763461538461539	0.8446153846153847	0.9911538461538462	0.8865384615384615	0.9946153846153846	0.8673076923076923	0.6832692307692307	0.8836538461538461	0.9240384615384616	0.8757692307692307	0.8517307692307692	0.9301923076923077	0.9982692307692308	0.9913461538461539	0.875	0.9934615384615385	0.9655769230769231	0.9938461538461538	0.8607692307692307	0.85	0.865	0.8386538461538462	0.8209615384615384	0.8555769230769231	0.9971153846153846	0.9978846153846154	0.879423076923077	0.9971153846153846	0.7078846153846153	0.979423076923077	0.9075	0.8298076923076924	0.8484615384615385	0.9963461538461539	0.8523076923076923	0.9913461538461539	0.0	0.801923076923077	0.9390384615384615	0.9121153846153847	0.975	0.854423076923077	0.9990384615384615	0.8821153846153846	0.9036538461538461	0.9938461538461538	0.9153846153846154	0.9934615384615385	0.9988461538461538	0.8505769230769231	0.9655769230769231	0.89	0.9444230769230769	0.6211538461538462	0.8463461538461539	0.8492307692307692	0.8625	0.9961538461538462	0.7821153846153847
FCSP-03	0.7546153846153846	0.6557692307692308	0.9957692307692307	0.6338461538461538	0.9942307692307693	0.5478846153846154	0.5794230769230769	0.9867307692307692	0.7023076923076923	0.9953846153846154	0.8103846153846154	0.4828846153846154	0.7298076923076923	0.7282692307692308	0.9978846153846154	0.7428846153846154	0.29365384615384615	0.6307692307692307	0.6575	0.6680769230769231	0.4901923076923077	0.9946153846153846	0.7846153846153846	0.5473076923076923	0.6346153846153846	0.9882692307692308	0.8621153846153846	0.9911538461538462	0.6111538461538462	0.7023076923076923	0.5236538461538461	0.9257692307692308	0.6076923076923076	0.7375	0.5030769230769231	0.9980769230769231	0.9936538461538461	0.4478846153846154	0.9926923076923077	0.9590384615384615	0.9948076923076923	0.42423076923076924	0.5336538461538461	0.2925	0.3713461538461538	0.8098076923076923	0.48480769230769233	0.9926923076923077	0.9976923076923077	0.7525	0.9965384615384615	0.5955769230769231	0.9723076923076923	0.4394230769230769	0.4398076923076923	0.7153846153846154	0.9975	0.7375	0.9898076923076923	0.801923076923077	0.0	0.9365384615384615	0.7386538461538461	0.9742307692307692	0.8371153846153846	0.9992307692307693	0.915	0.8398076923076923	0.9932692307692308	0.555	0.9875	0.9982692307692308	0.6971153846153846	0.9609615384615384	0.7021153846153846	0.9286538461538462	0.5590384615384615	0.8926923076923077	0.686923076923077	0.6398076923076923	0.9948076923076923	0.7117307692307693
TMC-09	0.9642307692307692	0.9603846153846154	0.9975	0.9503846153846154	0.9884615384615385	0.9573076923076923	0.9619230769230769	0.9917307692307692	0.943076923076923	0.995	0.9417307692307693	0.9426923076923077	0.9384615384615385	0.963076923076923	0.9996153846153846	0.9723076923076923	0.9511538461538461	0.9488461538461539	0.9592307692307692	0.9192307692307692	0.9303846153846154	0.9965384615384615	0.7276923076923076	0.9613461538461539	0.935	0.9873076923076923	0.9428846153846154	0.9898076923076923	0.9378846153846154	0.946923076923077	0.9611538461538461	0.9482692307692308	0.9623076923076923	0.8257692307692308	0.9759615384615384	0.9982692307692308	0.9926923076923077	0.9705769230769231	0.9930769230769231	0.7257692307692307	0.9963461538461539	0.9623076923076923	0.9273076923076923	0.9582692307692308	0.9576923076923077	0.9498076923076924	0.9357692307692308	0.9957692307692307	0.9973076923076923	0.9278846153846154	0.9980769230769231	0.9690384615384615	0.7667307692307692	0.9725	0.974423076923077	0.9325	0.9971153846153846	0.9555769230769231	0.9532692307692308	0.9390384615384615	0.9365384615384615	0.0	0.9613461538461539	0.9742307692307692	0.8996153846153846	0.9980769230769231	0.9536538461538462	0.7698076923076923	0.9953846153846154	0.9438461538461539	0.9925	0.9911538461538462	0.8467307692307692	0.9625	0.9603846153846154	0.5626923076923077	0.9403846153846154	0.93	0.9496153846153846	0.9503846153846154	0.9911538461538462	0.948076923076923
LSSP-02	0.5846153846153846	0.6119230769230769	0.9886538461538461	0.6588461538461539	0.985	0.6086538461538461	0.5217307692307692	0.9751923076923077	0.54	0.985	0.6632692307692307	0.9151923076923076	0.7626923076923077	0.17442307692307693	0.9948076923076923	0.5398076923076923	0.7055769230769231	0.8421153846153846	0.40307692307692305	0.796923076923077	0.8009615384615385	0.99	0.8144230769230769	0.624423076923077	0.7867307692307692	0.8567307692307692	0.6448076923076923	0.9921153846153846	0.835	0.7621153846153846	0.6048076923076923	0.6825	0.3725	0.8723076923076923	0.9375	0.9940384615384615	0.9855769230769231	0.885	0.9875	0.9382692307692307	0.9938461538461538	0.7363461538461539	0.8765384615384615	0.6296153846153846	0.7786538461538461	0.7280769230769231	0.8126923076923077	0.9925	0.9923076923076923	0.8017307692307692	0.9948076923076923	0.7925	0.9388461538461539	0.5361538461538462	0.8842307692307693	0.8555769230769231	0.989423076923077	0.585	0.9919230769230769	0.9121153846153847	0.7386538461538461	0.9613461538461539	0.0	0.9819230769230769	0.8434615384615385	0.9871153846153846	0.6876923076923077	0.8767307692307692	0.9890384615384615	0.9084615384615384	0.9796153846153847	0.9953846153846154	0.8423076923076923	0.8878846153846154	0.32326923076923075	0.9555769230769231	0.7117307692307693	0.9026923076923077	0.6592307692307692	0.6876923076923077	0.9725	0.7942307692307692
WBC-10	0.9838461538461538	0.9878846153846154	0.9605769230769231	0.9851923076923077	0.9842307692307692	0.9861538461538462	0.9828846153846154	0.8221153846153846	0.9748076923076923	0.6642307692307692	0.9517307692307693	0.9611538461538461	0.9832692307692308	0.9609615384615384	0.9871153846153846	0.9855769230769231	0.9623076923076923	0.9853846153846154	0.9861538461538462	0.9605769230769231	0.9694230769230769	0.926923076923077	0.9830769230769231	0.9705769230769231	0.9623076923076923	0.865	0.9648076923076923	0.9496153846153846	0.9525	0.9830769230769231	0.9842307692307692	0.9759615384615384	0.9882692307692308	0.9740384615384615	0.9882692307692308	0.8832692307692308	0.6036538461538462	0.9865384615384616	0.8938461538461538	0.9861538461538462	0.9661538461538461	0.9884615384615385	0.9594230769230769	0.9861538461538462	0.9863461538461539	0.9817307692307692	0.9623076923076923	0.9113461538461538	0.9476923076923077	0.9634615384615385	0.9973076923076923	0.9884615384615385	0.9786538461538462	0.9884615384615385	0.9876923076923076	0.9609615384615384	0.9346153846153846	0.98	0.9976923076923077	0.975	0.9742307692307692	0.9742307692307692	0.9819230769230769	0.0	0.9392307692307692	0.9261538461538461	0.9498076923076924	0.9921153846153846	0.9234615384615384	0.9632692307692308	0.9163461538461538	0.8642307692307692	0.963076923076923	0.9592307692307692	0.9865384615384616	0.9823076923076923	0.9632692307692308	0.941923076923077	0.9826923076923076	0.9865384615384616	0.9261538461538461	0.9873076923076923
TMC-02	0.7428846153846154	0.7061538461538461	0.9728846153846153	0.724423076923077	0.9636538461538462	0.729423076923077	0.8517307692307692	0.9136538461538461	0.6988461538461539	0.9651923076923077	0.7717307692307692	0.8253846153846154	0.696923076923077	0.8188461538461539	0.9982692307692308	0.6625	0.7848076923076923	0.7821153846153847	0.7994230769230769	0.7684615384615384	0.77	0.9934615384615385	0.8838461538461538	0.7725	0.7509615384615385	0.8851923076923077	0.8265384615384616	0.9353846153846154	0.44653846153846155	0.8525	0.7590384615384616	0.7359615384615384	0.8319230769230769	0.7661538461538462	0.9107692307692308	0.9980769230769231	0.9880769230769231	0.8688461538461538	0.955	0.9526923076923077	0.994423076923077	0.8217307692307693	0.7011538461538461	0.8017307692307692	0.7490384615384615	0.630576923076923	0.6573076923076923	0.9415384615384615	0.9730769230769231	0.8190384615384615	0.9980769230769231	0.8648076923076923	0.9609615384615384	0.795	0.833076923076923	0.6351923076923077	0.9626923076923077	0.6430769230769231	0.9532692307692308	0.854423076923077	0.8371153846153846	0.8996153846153846	0.8434615384615385	0.9392307692307692	0.0	0.9734615384615385	0.7325	0.8986538461538461	0.994423076923077	0.8846153846153846	0.9563461538461538	0.9759615384615384	0.671923076923077	0.9011538461538462	0.7971153846153847	0.943076923076923	0.7809615384615385	0.6861538461538461	0.7903846153846154	0.7930769230769231	0.9413461538461538	0.8426923076923077
WBC-05	0.9878846153846154	0.9946153846153846	0.8448076923076923	0.9907692307692307	0.915	0.9919230769230769	0.9882692307692308	0.7551923076923077	0.9907692307692307	0.7821153846153847	0.9815384615384616	0.9998076923076923	0.9907692307692307	0.9834615384615385	0.9840384615384615	0.990576923076923	0.9998076923076923	0.9903846153846154	0.9925	0.9930769230769231	0.9863461538461539	0.9378846153846154	0.9998076923076923	0.9828846153846154	0.9992307692307693	0.7561538461538462	0.9851923076923077	0.985	0.9988461538461538	0.9867307692307692	0.984423076923077	0.9790384615384615	0.9965384615384615	0.9980769230769231	0.9967307692307692	0.9390384615384615	0.9976923076923077	0.9959615384615385	0.7957692307692308	0.9971153846153846	0.9811538461538462	0.9969230769230769	0.9971153846153846	0.9909615384615384	0.9930769230769231	0.9911538461538462	0.9998076923076923	0.9392307692307692	0.8178846153846154	0.9880769230769231	0.9942307692307693	0.9976923076923077	0.9736538461538462	0.9911538461538462	0.9986538461538461	0.999423076923077	0.8228846153846154	0.9911538461538462	0.9942307692307693	0.9990384615384615	0.9992307692307693	0.9980769230769231	0.9871153846153846	0.9261538461538461	0.9734615384615385	0.0	0.9809615384615384	0.999423076923077	0.948076923076923	0.9996153846153846	0.7115384615384616	0.9348076923076923	0.9988461538461538	0.9592307692307692	0.9938461538461538	0.999423076923077	0.9990384615384615	0.9771153846153846	0.9882692307692308	0.9915384615384616	0.8303846153846154	0.995
GRP-03	0.7792307692307693	0.859423076923077	0.9765384615384616	0.688076923076923	0.9792307692307692	0.7803846153846153	0.7809615384615385	0.9496153846153846	0.6417307692307692	0.9765384615384616	0.25346153846153846	0.875	0.6548076923076923	0.6690384615384616	0.9975	0.7213461538461539	0.8803846153846154	0.7944230769230769	0.8867307692307692	0.8696153846153846	0.8334615384615385	0.9659615384615384	0.9526923076923077	0.6171153846153846	0.8823076923076923	0.8184615384615385	0.5825	0.9701923076923077	0.7855769230769231	0.8111538461538461	0.729423076923077	0.6446153846153846	0.9163461538461538	0.9161538461538462	0.9190384615384616	0.9923076923076923	0.9778846153846154	0.8638461538461538	0.9655769230769231	0.9680769230769231	0.9942307692307693	0.9182692307692307	0.8584615384615385	0.8173076923076923	0.8184615384615385	0.6925	0.8576923076923076	0.9717307692307692	0.9869230769230769	0.9234615384615384	0.9978846153846154	0.8736538461538461	0.9740384615384615	0.8351923076923077	0.8438461538461538	0.870576923076923	0.9676923076923077	0.5259615384615385	0.9969230769230769	0.8821153846153846	0.915	0.9536538461538462	0.6876923076923077	0.9498076923076924	0.7325	0.9809615384615384	0.0	0.9653846153846154	0.9946153846153846	0.8888461538461538	0.9676923076923077	0.9913461538461539	0.8867307692307692	0.8926923076923077	0.8667307692307692	0.9590384615384615	0.8253846153846154	0.7836538461538461	0.7875	0.8273076923076923	0.9669230769230769	0.8321153846153846
